sku,notes
3615089,
3614314,
3593943,
3538669,
3611196,"Het voorste gedeelte heeft aanzienlijke beschadigingen, maar dit is niet zichtbaar in het geproduceerde beeld."
3614381,
3634389,
3614380,
3617998,
3614601,
3614670,
3618300,
3614602,
3610979,"De rubberen greep vertoont aanzienlijke slijtage, maar dit heeft geen invloed op de werking."
3618452,
3618310,
3614870,
3611322,
3620809,
3614996,
3625324,
3625313,
3625312,
3625311,
3618364,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617711,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618115,
3614640,
3612129,
3527502,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3630194,
3612166,
3617905,
3617906,
3617904,
3611482,
3615014,
3617848,
3618453,
3614669,
3614667,
3614666,
3612180,De USB-aansluiting is defect.
3614918,
3611593,
3612132,
3615121,
3626438,
3612210,
3612212,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3429947,
3617963,
3615059,
3614711,
3614734,
3612131,
3626312,
3630313,
3618209,
3614654,
3620813,
3609052,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3614961,
3618595,
3611498,
3266253,
3578293,
3578295,
3578294,
3578291,
3578292,
3578289,
3578290,
3578288,
3578287,
3578286,
3578285,
3578284,
3578283,
3578282,
3578281,
3578280,
3578279,
3578168,
3578167,
3578166,
3578165,
3578163,
3578164,
3578160,
3578162,
3578161,
3578159,
3578158,
3578157,
3578155,
3578156,
3578154,
3611142,
3578153,
3578152,
3614334,
3614637,
3611976,
3618224,"Het voorste gedeelte heeft lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3615069,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3605103,
3511220,
3614286,
3617792,
3611911,
3337465,
3614534,
3630195,
3617941,
3630261,
3614978,
3614940,
3614493,
3612280,
3617849,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3633108,
3617680,
3618116,
3600948,
3484931,
3618223,De scherpstelring is korrelig in gebruik.
3612279,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3626386,
3617866,
3626384,
3614325,
3410021,"De interne lens heeft lichte beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3175436,
3615002,
3617898,
3617964,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3618482,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614638,
3614687,
3626320,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3578344,
3578350,
3578349,
3578347,
3634064,
3611321,
3618171,
3618510,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3562636,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking., De lenscilinder heeft lichte speling."
3629781,
3614303,
3612169,
3586933,
3611686,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614741,
3614379,
3611914,
3618158,
3626430,
3614740,
3617759,
3614324,
3630196,
3613659,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618117,
3626311,
3611644,
3611141,
3614694,
3592489,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3617780,
3491612,
3614822,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3524251,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast., Er is een accessoire kapot."
3521526,
3615047,
3626595,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617784,
3634384,
3620389,
3614505,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3611097,
3626246,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617787,
3627247,
3618192,
3618094,
3618342,
3630909,
3618365,
3614498,
3618302,
3614512,
3615007,
3621533,
3581758,
3404088,
3628198,
3628196,
3628197,
3604902,
3611263,
3607057,
3615094,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3629782,
3618349,
3626389,
3612167,
3621470,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3626398,Het scherpstelscherm heeft wat krassen.
3618321,
3618529,
3617872,
3618601,
3618404,
3604940,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3611684,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618484,
3614866,
3626371,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614758,
3614742,
3617805,
3629854,
3618530,
3617879,
3614736,
3599401,
3634348,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3615012,
3614735,
3612170,
3611536,
3626401,
3631053,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3615068,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617962,
3610945,
3487120,
3612149,
3618527,
3614868,"De zoomvergrendelingsschakelaar is defect, maar dit heeft geen invloed op de algehele werking van de lens."
3614494,
3193157,
3614495,
3612135,
3620387,
3618558,
3621255,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3513852,
3615057,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3618603,
3618188,
3618542,
3453458,
3630214,
3621270,
3611509,"Het voorste gedeelte heeft een significante beschadiging, maar deze is alleen zichtbaar in beelden die met een hoger diafragma zijn gemaakt."
3626355,
3618053,
3614392,
3618123,
3618417,
3614594,
3614632,
3618213,
3617663,
3611040,
3614521,
3614778,
3619680,
3629968,
3626365,
3626410,
3621106,
3614486,
3607545,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3627538,
3617736,
3619684,
3618458,
3626367,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3618441,
3617894,
3566886,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3578696,
3578695,
3578694,
3578693,
3578692,
3578689,
3578688,
3621269,
3627536,
3614707,
3621114,
3628245,
3629687,
3626681,
3618397,
3617673,
3597438,
3617699,
3618564,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617700,
3630425,
3611308,
3607179,"De rubberen greep vertoont aanzienlijke slijtage, maar dit heeft geen invloed op de werking., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3620552,
3629656,
3621185,
3627195,
3617698,
3619686,
3627198,
3617745,
3614613,
3614900,
3617607,
2970007,
3611050,
3617482,
3630084,
3638539,
3430193,
3617932,
3171581,"De interne lens heeft wat schimmel, maar dit heeft geen invloed op de werking."
3597528,
3618565,
3614781,
3626369,
3617617,
3627537,
3614782,
3617478,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3627206,
3617945,
3597776,
3617678,
3630394,
3618039,
3631721,
3618079,
3618391,
3621445,
3465438,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3634888,
3618354,
3617722,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3629661,
3618272,
3614412,
3630703,
3611161,
3618461,
3618442,
3614779,
3606929,
3614892,
3618432,
3618460,
3618379,
3617934,
3611316,
3615004,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3626616,
3630315,
3620606,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3618547,
3621552,
3618546,
3620797,
3618103,
3626602,
3618127,
3620470,
3638577,
3620473,
3612339,
3614298,
3624246,
3635180,
3628188,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3611823,
3637425,
3617976,
3629881,
3620472,
3614529,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617975,
3621630,
3614531,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618149,
3618212,
3597529,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3630593,
3614612,
3618216,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3634392,
3630267,
3618571,
3619685,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618106,
3618563,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618378,
3630215,
3621632,
3617889,
3617837,
3630088,
3560790,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3630103,
3618431,
3630089,
3626613,
3592337,
3630469,
3617936,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3617923,
3614959,
3630732,
3269248,
3618007,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3618148,
3621105,
3617972,
3620398,
3617896,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3578318,
3578317,
3578316,
3578314,
3578315,
3578313,
3578311,
3578310,
3578309,
3578307,
3578306,
3578304,
3578032,
3578305,
3578030,
3578029,
3578027,
3578028,
3578025,
3578024,
3578023,
3578021,
3578017,
3630073,
3630204,
3618205,
3614350,
3617988,
3627009,
3618268,
3612042,
3610963,
3617754,
3614411,
3626981,
3630845,
3618305,
3627075,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618210,
3630847,
3617893,
3621628,
3618413,
3626682,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3626816,
3630422,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3627273,
3626903,
3639103,
3614898,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618333,
3621548,
3614413,
3600868,
3626890,
3620603,
3621436,
3617704,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3628246,
3614414,
3617895,
3617835,
3614526,
3620520,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking., De meegeleverde batterij laadt slecht op."
3614375,
3626902,
3618031,
3634878,
3620504,
3591986,
3618070,De weerbestendige afdichting van het LCD-scherm is beschadigd.
3626356,
3618579,
3617831,
3424400,
3621104,
3634394,
3620607,
3618051,
3620471,
3550319,
3586750,
3626815,
3627275,
3631063,
3618414,
3617703,
3617833,
3626576,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617944,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614527,
3618091,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617899,
3630636,
3626414,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3620854,
3620927,
3621187,
3621337,
3618281,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617822,
3618599,
3626676,
3626871,
3624095,
3621460,
3604086,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3620416,
3624084,
3623824,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3623869,
3621465,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3617816,
3617815,
3621220,
3621463,
3623515,
3604164,
3623934,
3250770,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3631097,
3623598,
3620875,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3631251,
3538027,
3620629,
3627586,
3617720,
3604899,
3624066,
3630866,
3621314,
3621365,
3641165,
3527064,
3470561,
3607306,
3626328,
3618374,
3631255,
3620849,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3614435,
3620679,
3624279,
3626774,
3623932,
3621075,
3623674,
3621446,
3621615,
3623921,
3617597,
3618279,
3614436,
3618225,
3621347,
3634089,"De interne lens heeft lichte beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3618502,
3621346,
3618196,
3621188,
3623982,
3623981,
3480610,
3627393,
3614590,
3617979,
3598155,
3620894,
3624267,
3620492,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3618437,
3618112,
3624075,
3627314,
3624141,
3620735,
3620696,
3642041,
3630439,
3617917,
3621294,
3621293,
3621292,
3621288,
3621289,
3621287,
3623535,
3627584,
3614251,
3631254,
3631253,
3633121,
3621072,
3615104,
3624052,
3624212,
3618195,
3614469,
3617903,
3631252,
3618194,
3620880,
3618197,
3499236,
3521017,
3617954,
3624080,
3614437,
3621258,
3630087,
3621098,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3623984,
3637382,
3630049,
3618486,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3623751,
3630130,
3620687,
3621183,
3623829,
3621089,
3620428,
3617876,
3626773,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3621128,
3618110,
3620657,
3537796,
3623827,
3621466,
3620659,
3624268,
3621009,
3627315,
3614472,
3624145,
3621034,
3620736,
3620476,
3624142,
3621134,
3613684,
3589643,
3620642,
3621471,
3614573,
3620526,
3611560,
3627004,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3621126,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614416,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3623898,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3630187,
3639703,
3621140,
3565877,
3621141,
3617919,
3615019,
3620928,
3621273,
3620408,
3627316,
3623798,
3513862,
3623864,
3624143,
3639130,
3621286,
3620475,
3621285,
3621284,
3623908,
3595020,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3634226,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3623959,
3620385,
3627005,
3617818,
3624250,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3621096,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3624190,
3618105,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3639139,
3636748,
3621222,
3614471,
3614470,
3623920,
3641225,
3621404,
3621146,
3621145,
3608850,
3577953,
3617605,
3611559,
3624092,
3617600,
3637173,
3620856,
3624077,
3621147,De meegeleverde batterij laadt slecht op.
3623723,
3612054,
3604861,
3627006,
3623902,
3620594,
3620507,
3614417,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617592,
3621464,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3621127,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3623560,"De rubberen greep vertoont aanzienlijke slijtage, maar dit heeft geen invloed op de werking., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3623749,
3620414,
3623750,
3623967,
3624222,
3618597,
3621370,
3611802,
3621095,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3612074,
3621242,
3565878,
3629804,
3620281,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3617471,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3624214,
3440860,
3548288,"Het autofocussysteem is defect, maar handmatige scherpstelling werkt nog steeds volledig."
3624119,
3612106,
3611799,
3620624,
3565876,
3544903,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3639137,
3629934,
3621139,
3618439,
3624072,
3617603,
3620427,
3601619,
3637169,
3623930,
3624041,
3618534,
3623925,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3608790,De meegeleverde batterij laadt slecht op.
3620734,
3394091,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3630438,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3621350,
3629805,
3615107,
3620879,
3442164,
3621492,
3629676,
3621195,
3614433,
3620530,
3623513,
3637021,
3623745,"De interne lens heeft wat schimmel, maar dit heeft geen invloed op de werking."
3621452,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3627618,
3624120,
3349164,
3611797,
3620775,
3345737,"De zoomvergrendelingsschakelaar is defect, maar dit heeft geen invloed op de algehele werking van de lens., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3626889,
3604489,
3619645,
3612104,
3604413,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3591563,
3600566,
3597971,
3619825,
3250969,
3597692,
3604882,
3600977,
3619696,
3600522,
3475885,
3600886,
3611012,
3542201,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3616882,
3584651,
3510547,
3597800,
3600497,
3591569,
3233535,
3604353,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3566869,
3566867,
3566868,
3566819,
3591612,
3591993,
3601049,
3397497,
3597970,
3614462,
3452427,"De filterschroefdraad is beschadigd, filters kunnen niet op deze lens worden bevestigd., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3600713,
3601297,
3606793,
3600889,
3594157,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3615060,
3607028,
3601002,
3554604,
3605021,
3619698,
3619687,
3601593,
3611025,
3601391,
3608317,
3597418,
3527152,
3597417,
3600508,
3601240,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3605239,
3600922,
3604375,
3601628,De USB-aansluiting is defect.
3601616,
3605127,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3573413,
3606962,
3597348,"De rubberen greep vertoont aanzienlijke slijtage, maar dit heeft geen invloed op de werking., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604568,
3604569,
3604757,
3601562,
3606908,
3601051,
3597935,
3565978,"De camerabehuizing heeft plakkerige rubberen handgrepen, maar werkt nog steeds."
3600807,
3610913,
3601592,
3605227,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3565370,
3604590,
3566856,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3348678,
3589525,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3597483,
3604728,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3597481,
3601629,
3562646,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3601246,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking., De meegeleverde batterij laadt slecht op."
3594154,
3548257,De meegeleverde batterij laadt slecht op.
3601124,
3601315,
3617536,
3604392,
3605030,
3604352,
3605046,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3287675,
3600577,
3612156,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3544556,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604170,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604970,
3607248,
3604811,
3604284,
3622897,
3607256,
3562903,
3575249,
3600675,
3604999,
3606941,
3600724,
3606960,
3607511,
3619631,
3607296,
3600848,
3607109,"De interne lens heeft lichte beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3607152,"De rubberen greep vertoont aanzienlijke slijtage, maar dit heeft geen invloed op de werking., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604620,
3604580,
3537926,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604770,
3614301,
3607017,
3600413,
3607530,
3607534,
3607199,
3618619,
3607334,
3620336,
3620830,
3614402,
3606970,
3604459,
3604674,
3616863,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3502401,
3604130,
3607290,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604361,
3604646,
3606807,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3600664,
3604901,
3607369,
3604423,
3554666,
3594615,
3614322,
3604358,"Het frontelement heeft meerdere kleine markeringen, maar dit heeft geen invloed op het uiteindelijke beeld."
3600698,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617453,
3200666,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3581622,
3604541,
3604570,
3604277,
3538703,
3621757,
3604499,
3592454,
3614554,
3604565,
3604533,
3605114,
3600412,
3607209,
3600767,
3605269,
3614448,
3605092,
3605091,
3604821,
3598157,
3604900,
3605167,
3614592,
3409368,
3530302,
3604437,
3619633,
3606804,Op het voorste gedeelte van de lens zit een filter die vastzit.
3597376,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3614849,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614290,
3618616,
3608306,
3604543,
3604898,
3605187,
3557598,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3470486,
3604303,
3611178,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3592458,
3605112,
3604127,
3607535,
3607367,
3544455,
3607506,
3607406,
3614300,
3601138,
3614299,
3614651,
3607257,
3594493,
3604711,
3606882,
3607325,
3454241,
3607317,
3604420,
3504492,
3607482,
3619632,
3589705,
3566322,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3601091,
3604092,
3601074,
3337487,
3604636,
3607295,
3604831,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3605105,
3607197,
3616864,
3604428,
3622910,
3607166,
3597473,
3617452,
3612114,
3586988,Het beeldstabilisatiesysteem werkt niet consistent
3614600,
3484119,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3606911,
3604078,
3605185,
3535754,
3614491,
3597852,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604454,
3607509,
3607523,
3614446,
3606881,
3424632,
3614597,
3614305,
3619634,
3606813,
3607483,
3604672,
3607510,
3614555,
3605191,
3614951,
3607144,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3594583,
3614881,
3611176,
3604518,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3601036,
3604667,
3615071,
3601139,
3604523,"De camerabehuizing heeft plakkerige rubberen handgrepen, maar werkt nog steeds."
3614883,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3608307,
3607183,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3591564,
3605115,
3601015,
3606914,
3620325,
3600730,
3619701,
3605015,
3591490,
3309065,
3604622,
3606995,
3620355,
3604747,
3607538,
3604635,
3604453,
3594617,
3592363,
3604571,
3600847,
3589326,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3615026,
3607581,
3607243,
3607221,
3607539,
3606917,
3616865,
3606971,
3600422,
3604924,
2991387,
3605077,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3565458,"Het voorste gedeelte heeft lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3614553,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3614440,
3604936,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3607331,
3612115,
3606994,
3597720,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604922,
3614404,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3606983,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3605014,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604341,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3619630,
3604390,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3601029,
3605074,
3604947,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604933,
3604998,
3604683,
3604554,
3604889,
3604654,
3604396,
3604681,
3609004,
3607292,
3604578,
3600970,
3604457,
3606932,
3606910,
3604498,
3600623,
3600919,De meegeleverde batterij laadt slecht op.
3607149,
3597681,
3600466,
3592453,
3611177,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3622895,
3604619,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3607095,
3584682,
3614503,
3604749,
3595040,
3607416,
3607426,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3604671,
3620769,
3581627,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3321235,
3607443,
3607154,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3607424,
3619624,
3569897,
3604837,
3480923,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3421461,
3495347,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3606939,
3626174,
3597600,
3604582,
3601353,
3591532,
3617729,
3608785,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3620918,
3608783,
3608895,
3491172,
3618350,
3604066,
3620841,
3521858,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3609084,
3600533,
3601436,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3617606,
3618286,
3605156,
